Subject,Stage1,Stage2,Event,Region,FrequencyBand,FreqRange_Hz,Mean_Stage1_dB,Mean_Stage2_dB,Direction,Z_Score,P_Value,Significant
115,early,later,eye_open,Right_Frontal,theta,4-8Hz,18.4948729302959,17.9982749774811,Decrease,158,0.819202033401183,0
115,middle,later,eye_open,Right_Frontal,theta,4-8Hz,18.229093004964,17.9982749774811,Decrease,165,0.668235141795249,0
115,early,middle,eye_open,Left_Temporal,theta,4-8Hz,18.7420593941955,18.3930552898157,Decrease,175,0.475050524053953,0
115,early,later,eye_open,Left_Temporal,theta,4-8Hz,18.7420593941955,17.4601951016513,Decrease,213,0.0718606382258516,0
115,middle,later,eye_open,Left_Temporal,theta,4-8Hz,18.3930552898157,17.4601951016513,Decrease,199,0.161513318467542,0
115,early,middle,eye_open,Right_Temporal,theta,4-8Hz,18.6503352940396,18.3471123166153,Decrease,171,0.548506235500147,0
115,early,later,eye_open,Right_Temporal,theta,4-8Hz,18.6503352940396,17.9625841138528,Decrease,155,0.886403006367064,0
115,middle,later,eye_open,Right_Temporal,theta,4-8Hz,18.3471123166153,17.9625841138528,Decrease,162,0.731705934672859,0
115,early,middle,eye_open,Left_Parietal,theta,4-8Hz,18.6513631731744,18.3483911642175,Decrease,172,0.529629670287596,0
115,early,later,eye_open,Left_Parietal,theta,4-8Hz,18.6513631731744,17.6652241012556,Decrease,189,0.265156633625956,0
115,middle,later,eye_open,Left_Parietal,theta,4-8Hz,18.3483911642175,17.6652241012556,Decrease,183,0.345753978677278,0
115,early,middle,eye_open,Right_Parietal,theta,4-8Hz,18.6738404367882,18.3442377340926,Decrease,174,0.492893296439634,0
115,early,later,eye_open,Right_Parietal,theta,4-8Hz,18.6738404367882,17.9438354603061,Decrease,165,0.668235141795249,0
115,middle,later,eye_open,Right_Parietal,theta,4-8Hz,18.3442377340926,17.9438354603061,Decrease,167,0.627169753539399,0
115,early,middle,eye_open,Left_Occipital,theta,4-8Hz,18.6309833410365,18.3435156736076,Decrease,165,0.668235141795249,0
115,early,later,eye_open,Left_Occipital,theta,4-8Hz,18.6309833410365,17.806274644051,Decrease,177,0.440452945294225,0
115,middle,later,eye_open,Left_Occipital,theta,4-8Hz,18.3435156736076,17.806274644051,Decrease,175,0.475050524053953,0
115,early,middle,eye_open,Right_Occipital,theta,4-8Hz,18.6719293457113,18.3325220608825,Decrease,170,0.567709166197353,0
115,early,later,eye_open,Right_Occipital,theta,4-8Hz,18.6719293457113,17.8599095147403,Decrease,171,0.548506235500147,0
115,middle,later,eye_open,Right_Occipital,theta,4-8Hz,18.3325220608825,17.8599095147403,Decrease,174,0.492893296439634,0
115,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,20.6706503952142,20.1596148487071,Decrease,180,0.391365938307552,0
115,early,later,eye_closed,Left_Frontal,theta,4-8Hz,20.6706503952142,19.6065957276593,Decrease,222,0.0396724862659754,1
115,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,20.1596148487071,19.6065957276593,Decrease,170,0.567709166197353,0
115,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,20.6491015235068,20.4277259395206,Decrease,165,0.668235141795249,0
115,early,later,eye_closed,Right_Frontal,theta,4-8Hz,20.6491015235068,19.5743727784665,Decrease,212,0.0764894608968983,0
115,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,20.4277259395206,19.5743727784665,Decrease,192,0.230139340443417,0
115,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,20.5948924558705,20.1735077088564,Decrease,174,0.492893296439634,0
115,early,later,eye_closed,Left_Temporal,theta,4-8Hz,20.5948924558705,19.6664389376623,Decrease,198,0.170241395909614,0
115,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,20.1735077088564,19.6664389376623,Decrease,176,0.457568175062507,0
115,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,20.591472144078,20.335107303043,Decrease,168,0.607052248071005,0
115,early,later,eye_closed,Right_Temporal,theta,4-8Hz,20.591472144078,19.7157463045989,Decrease,203,0.129953390214931,0
115,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,20.335107303043,19.7157463045989,Decrease,176,0.457568175062507,0
115,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,20.5710476042083,20.1567858065259,Decrease,169,0.587228165762067,0
115,early,later,eye_closed,Left_Parietal,theta,4-8Hz,20.5710476042083,19.7300769174729,Decrease,195,0.198542793686662,0
115,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,20.1567858065259,19.7300769174729,Decrease,171,0.548506235500147,0
115,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,20.5666178673574,20.2875198866699,Decrease,167,0.627169753539399,0
115,early,later,eye_closed,Right_Parietal,theta,4-8Hz,20.5666178673574,19.7051112730506,Decrease,201,0.145076950287885,0
115,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,20.2875198866699,19.7051112730506,Decrease,175,0.475050524053953,0
115,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,20.5278814060538,20.0864422870717,Decrease,170,0.567709166197353,0
115,early,later,eye_closed,Left_Occipital,theta,4-8Hz,20.5278814060538,19.7701438119844,Decrease,195,0.198542793686662,0
115,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,20.0864422870717,19.7701438119844,Decrease,166,0.647568367631056,0
115,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,20.4478026786602,20.1555990934258,Decrease,165,0.668235141795249,0
115,early,later,eye_closed,Right_Occipital,theta,4-8Hz,20.4478026786602,19.7650218512012,Decrease,191,0.241426553382044,0
115,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,20.1555990934258,19.7650218512012,Decrease,169,0.587228165762067,0
115,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,17.5661026555567,17.165122905819,Decrease,180,0.391365938307552,0
115,early,later,eye_open,Left_Frontal,alpha,9-13Hz,17.5661026555567,16.3669354593104,Decrease,238,0.0119273761398704,1
115,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,17.165122905819,16.3669354593104,Decrease,200,0.15312745101967,0
115,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,16.9599463235764,16.9812915098859,Increase,154,0.909011306646051,0
115,early,later,eye_open,Right_Frontal,alpha,9-13Hz,16.9599463235764,16.4225668605202,Decrease,171,0.548506235500147,0
115,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,16.9812915098859,16.4225668605202,Decrease,176,0.457568175062507,0
115,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,17.4047953840309,17.0755663843006,Decrease,168,0.607052248071005,0
115,early,later,eye_open,Left_Temporal,alpha,9-13Hz,17.4047953840309,16.2910077696371,Decrease,222,0.0396724862659754,1
115,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,17.0755663843006,16.2910077696371,Decrease,194,0.208701910672357,0
115,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.8529015277659,16.9083720866802,Increase,151,0.977206399475098,0
115,early,later,eye_open,Right_Temporal,alpha,9-13Hz,16.8529015277659,16.3330938325071,Decrease,182,0.360566735097472,0
115,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,16.9083720866802,16.3330938325071,Decrease,178,0.423710797166793,0
115,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,17.2632153015527,17.0409224389893,Decrease,166,0.647568367631056,0
115,early,later,eye_open,Left_Parietal,alpha,9-13Hz,17.2632153015527,16.3286775467921,Decrease,209,0.0918508439618684,0
115,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,17.0409224389893,16.3286775467921,Decrease,186,0.303681109722319,0
115,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.9068424339531,16.8422038963459,Decrease,161,0.753304047285912,0
115,early,later,eye_open,Right_Parietal,alpha,9-13Hz,16.9068424339531,16.3214049919751,Decrease,181,0.37577150825113,0
115,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,16.8422038963459,16.3214049919751,Decrease,172,0.529629670287596,0
115,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,17.1467625466608,16.8961997004647,Decrease,170,0.567709166197353,0
115,early,later,eye_open,Left_Occipital,alpha,9-13Hz,17.1467625466608,16.3166614707915,Decrease,195,0.198542793686662,0
115,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,16.8961997004647,16.3166614707915,Decrease,178,0.423710797166793,0
115,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,17.0599388040941,16.8252817116625,Decrease,168,0.607052248071005,0
115,early,later,eye_open,Right_Occipital,alpha,9-13Hz,17.0599388040941,16.3096427549358,Decrease,191,0.241426553382044,0
115,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,16.8252817116625,16.3096427549358,Decrease,176,0.457568175062507,0
115,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,19.3595390378372,20.4991361081472,Increase,92,0.097490596202208,0
115,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,19.3595390378372,19.3874198974672,Increase,148,0.954431397113681,0
115,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,20.4991361081472,19.3874198974672,Decrease,218,0.0520334213607994,0
115,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,19.1294574400847,20.0275285133756,Increase,100,0.15312745101967,0
115,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,19.1294574400847,19.4662988619844,Increase,124,0.457568175062507,0
115,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,20.0275285133756,19.4662988619844,Decrease,201,0.145076950287885,0
115,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,19.1860661309308,20.5002613429316,Increase,82,0.0520334213607994,0
115,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,19.1860661309308,19.2980735922945,Increase,144,0.863886790544927,0
115,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,20.5002613429316,19.2980735922945,Decrease,230,0.0222709789592328,1
115,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,19.0745422359123,20.3388684581706,Increase,90,0.0864762654936657,0
115,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,19.0745422359123,19.3072969244108,Increase,131,0.587228165762067,0
115,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,20.3388684581706,19.3072969244108,Decrease,217,0.0555836587707688,0
115,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,19.1026601024623,20.4514010945253,Increase,82,0.0520334213607994,0
115,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,19.1026601024623,19.2967517012728,Increase,142,0.819202033401183,0
115,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,20.4514010945253,19.2967517012728,Decrease,223,0.0370045116164188,1
115,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,19.0150008141391,20.3607543457087,Increase,87,0.0718606382258516,0
115,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,19.0150008141391,19.3191075379819,Increase,136,0.689156516779352,0
115,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,20.3607543457087,19.3191075379819,Decrease,213,0.0718606382258516,0
115,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,18.995068391555,20.4141042991626,Increase,91,0.0918508439618684,0
115,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,18.995068391555,19.2712948527412,Increase,138,0.731705934672859,0
115,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,20.4141042991626,19.2712948527412,Decrease,217,0.0555836587707688,0
115,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,18.9870797142747,20.4165197467974,Increase,87,0.0718606382258516,0
115,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,18.9870797142747,19.2645361404878,Increase,138,0.731705934672859,0
115,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,20.4165197467974,19.2645361404878,Decrease,214,0.0674638361316115,0
116,early,middle,eye_open,Left_Frontal,theta,4-8Hz,16.5135625830268,17.0172065331943,Increase,136,0.689156516779352,0
116,early,later,eye_open,Left_Frontal,theta,4-8Hz,16.5135625830268,17.4218797371069,Increase,118,0.360566735097472,0
116,middle,later,eye_open,Left_Frontal,theta,4-8Hz,17.0172065331943,17.4218797371069,Increase,128,0.529629670287596,0
116,early,middle,eye_open,Right_Frontal,theta,4-8Hz,17.6409644771555,17.422750589532,Decrease,162,0.731705934672859,0
116,early,later,eye_open,Right_Frontal,theta,4-8Hz,17.6409644771555,17.6704376389359,Increase,167,0.627169753539399,0
116,middle,later,eye_open,Right_Frontal,theta,4-8Hz,17.422750589532,17.6704376389359,Increase,133,0.627169753539399,0
116,early,middle,eye_open,Left_Temporal,theta,4-8Hz,16.9172217621992,17.114099046948,Increase,146,0.909011306646051,0
116,early,later,eye_open,Left_Temporal,theta,4-8Hz,16.9172217621992,17.5710568489773,Increase,125,0.475050524053953,0
116,middle,later,eye_open,Left_Temporal,theta,4-8Hz,17.114099046948,17.5710568489773,Increase,126,0.492893296439634,0
116,early,middle,eye_open,Right_Temporal,theta,4-8Hz,17.5591696967396,17.4235153855518,Decrease,153,0.931693545566772,0
116,early,later,eye_open,Right_Temporal,theta,4-8Hz,17.5591696967396,17.6606619988048,Increase,151,0.977206399475098,0
116,middle,later,eye_open,Right_Temporal,theta,4-8Hz,17.4235153855518,17.6606619988048,Increase,131,0.587228165762067,0
116,early,middle,eye_open,Left_Parietal,theta,4-8Hz,17.1891017178567,17.2028393867467,Increase,152,0.954431397113681,0
116,early,later,eye_open,Left_Parietal,theta,4-8Hz,17.1891017178567,17.589988900853,Increase,135,0.668235141795249,0
116,middle,later,eye_open,Left_Parietal,theta,4-8Hz,17.2028393867467,17.589988900853,Increase,124,0.457568175062507,0
116,early,middle,eye_open,Right_Parietal,theta,4-8Hz,17.5449201380014,17.394219807143,Decrease,151,0.977206399475098,0
116,early,later,eye_open,Right_Parietal,theta,4-8Hz,17.5449201380014,17.6578909400525,Increase,152,0.954431397113681,0
116,middle,later,eye_open,Right_Parietal,theta,4-8Hz,17.394219807143,17.6578909400525,Increase,128,0.529629670287596,0
116,early,middle,eye_open,Left_Occipital,theta,4-8Hz,17.3881863842199,17.2714894684863,Decrease,152,0.954431397113681,0
116,early,later,eye_open,Left_Occipital,theta,4-8Hz,17.3881863842199,17.6241690056929,Increase,147,0.931693545566772,0
116,middle,later,eye_open,Left_Occipital,theta,4-8Hz,17.2714894684863,17.6241690056929,Increase,131,0.587228165762067,0
116,early,middle,eye_open,Right_Occipital,theta,4-8Hz,17.4593197101809,17.3105758068868,Decrease,155,0.886403006367064,0
116,early,later,eye_open,Right_Occipital,theta,4-8Hz,17.4593197101809,17.6415909124774,Increase,151,0.977206399475098,0
116,middle,later,eye_open,Right_Occipital,theta,4-8Hz,17.3105758068868,17.6415909124774,Increase,131,0.587228165762067,0
116,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,17.8094094650294,17.9902444937872,Increase,138,0.731705934672859,0
116,early,later,eye_closed,Left_Frontal,theta,4-8Hz,17.8094094650294,18.39895360757,Increase,112,0.277605418363564,0
116,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,17.9902444937872,18.39895360757,Increase,130,0.567709166197353,0
116,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,17.9250186606891,17.3877086799067,Decrease,182,0.360566735097472,0
116,early,later,eye_closed,Right_Frontal,theta,4-8Hz,17.9250186606891,18.9637058123447,Increase,92,0.097490596202208,0
116,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,17.3877086799067,18.9637058123447,Increase,77,0.0370045116164188,1
116,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,17.4965722276498,17.8956864651473,Increase,112,0.277605418363564,0
116,early,later,eye_closed,Left_Temporal,theta,4-8Hz,17.4965722276498,18.2399453623279,Increase,102,0.170241395909614,0
116,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,17.8956864651473,18.2399453623279,Increase,134,0.647568367631056,0
116,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,17.5016696559975,17.6253778819847,Increase,152,0.954431397113681,0
116,early,later,eye_closed,Right_Temporal,theta,4-8Hz,17.5016696559975,18.8895812987948,Increase,83,0.0555836587707688,0
116,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,17.6253778819847,18.8895812987948,Increase,85,0.0632908322333453,0
116,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,17.3828218495865,17.7802274979575,Increase,126,0.492893296439634,0
116,early,later,eye_closed,Left_Parietal,theta,4-8Hz,17.3828218495865,18.4004826631864,Increase,93,0.103403776769015,0
116,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,17.7802274979575,18.4004826631864,Increase,116,0.331334906503133,0
116,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,17.4395806362412,17.6571724660257,Increase,148,0.954431397113681,0
116,early,later,eye_closed,Right_Parietal,theta,4-8Hz,17.4395806362412,18.8290014380191,Increase,82,0.0520334213607994,0
116,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,17.6571724660257,18.8290014380191,Increase,90,0.0864762654936657,0
116,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,17.3418372964056,17.7187814672713,Increase,133,0.627169753539399,0
116,early,later,eye_closed,Left_Occipital,theta,4-8Hz,17.3418372964056,18.5839625775776,Increase,89,0.0813585718041446,0
116,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,17.7187814672713,18.5839625775776,Increase,101,0.161513318467542,0
116,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,17.3561155839206,17.6884669215107,Increase,145,0.886403006367064,0
116,early,later,eye_closed,Right_Occipital,theta,4-8Hz,17.3561155839206,18.6690932403162,Increase,87,0.0718606382258516,0
116,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,17.6884669215107,18.6690932403162,Increase,95,0.116083133738655,0
116,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,16.4206475644982,16.0660017032428,Decrease,176,0.457568175062507,0
116,early,later,eye_open,Left_Frontal,alpha,9-13Hz,16.4206475644982,16.9767725985345,Increase,104,0.188750072903293,0
116,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,16.0660017032428,16.9767725985345,Increase,82,0.0520334213607994,0
116,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,15.8364170151807,16.2629167806489,Increase,118,0.360566735097472,0
116,early,later,eye_open,Right_Frontal,alpha,9-13Hz,15.8364170151807,17.2165816163466,Increase,82,0.0520334213607994,0
116,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,16.2629167806489,17.2165816163466,Increase,89,0.0813585718041446,0
116,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,16.4053370108334,15.9658828805226,Decrease,176,0.457568175062507,0
116,early,later,eye_open,Left_Temporal,alpha,9-13Hz,16.4053370108334,17.0184890586642,Increase,113,0.290446394323729,0
116,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,15.9658828805226,17.0184890586642,Increase,79,0.0425019611428189,1
116,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.0105890898581,16.1829095118043,Increase,128,0.529629670287596,0
116,early,later,eye_open,Right_Temporal,alpha,9-13Hz,16.0105890898581,17.108961199521,Increase,87,0.0718606382258516,0
116,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,16.1829095118043,17.108961199521,Increase,96,0.122865441229318,0
116,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,16.3408744292506,15.8831580457851,Decrease,179,0.407346960940474,0
116,early,later,eye_open,Left_Parietal,alpha,9-13Hz,16.3408744292506,16.937717133645,Increase,118,0.360566735097472,0
116,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,15.8831580457851,16.937717133645,Increase,88,0.0764894608968983,0
116,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.035483783522,16.1454528587005,Increase,139,0.753304047285912,0
116,early,later,eye_open,Right_Parietal,alpha,9-13Hz,16.035483783522,17.0871241661947,Increase,83,0.0555836587707688,0
116,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,16.1454528587005,17.0871241661947,Increase,92,0.097490596202208,0
116,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,16.2647437720506,15.9669522447261,Decrease,167,0.627169753539399,0
116,early,later,eye_open,Left_Occipital,alpha,9-13Hz,16.2647437720506,16.9780081352015,Increase,109,0.241426553382044,0
116,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,15.9669522447261,16.9780081352015,Increase,89,0.0813585718041446,0
116,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,16.2054470201173,16.0353904702727,Decrease,152,0.954431397113681,0
116,early,later,eye_open,Right_Occipital,alpha,9-13Hz,16.2054470201173,17.0141066599694,Increase,104,0.188750072903293,0
116,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,16.0353904702727,17.0141066599694,Increase,90,0.0864762654936657,0
116,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,21.2896504602901,21.2920611083221,Increase,155,0.886403006367064,0
116,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,21.2896504602901,20.6035321199844,Decrease,187,0.290446394323729,0
116,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,21.2920611083221,20.6035321199844,Decrease,178,0.423710797166793,0
116,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,21.7106650498138,21.0407257312591,Decrease,209,0.0918508439618684,0
116,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,21.7106650498138,20.6946981734577,Decrease,187,0.290446394323729,0
116,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,21.0407257312591,20.6946981734577,Decrease,163,0.710318348253685,0
116,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,21.4651639747946,21.2251906927801,Decrease,169,0.587228165762067,0
116,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,21.4651639747946,20.6588298575982,Decrease,190,0.253097908947116,0
116,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,21.2251906927801,20.6588298575982,Decrease,172,0.529629670287596,0
116,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,21.6973121986957,21.0931648856869,Decrease,201,0.145076950287885,0
116,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,21.6973121986957,20.7039919499601,Decrease,186,0.303681109722319,0
116,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,21.0931648856869,20.7039919499601,Decrease,162,0.731705934672859,0
116,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,21.5240588502588,21.0741283536105,Decrease,183,0.345753978677278,0
116,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,21.5240588502588,20.7055063466721,Decrease,192,0.230139340443417,0
116,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,21.0741283536105,20.7055063466721,Decrease,164,0.689156516779352,0
116,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,21.6783832653677,21.0960733868003,Decrease,199,0.161513318467542,0
116,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,21.6783832653677,20.6882750977397,Decrease,191,0.241426553382044,0
116,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,21.0960733868003,20.6882750977397,Decrease,163,0.710318348253685,0
116,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,21.5952831384457,21.0253602985137,Decrease,196,0.188750072903293,0
116,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,21.5952831384457,20.7049328011616,Decrease,190,0.253097908947116,0
116,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,21.0253602985137,20.7049328011616,Decrease,158,0.819202033401183,0
116,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,21.6274230447233,21.0613271097065,Decrease,201,0.145076950287885,0
116,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,21.6274230447233,20.6882172455757,Decrease,190,0.253097908947116,0
116,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,21.0613271097065,20.6882172455757,Decrease,162,0.731705934672859,0
117,early,middle,eye_open,Left_Frontal,theta,4-8Hz,16.5377661459141,16.9277815560009,Increase,131,0.587228165762067,0
117,early,later,eye_open,Left_Frontal,theta,4-8Hz,16.5377661459141,17.0891756214836,Increase,122,0.423710797166793,0
117,middle,later,eye_open,Left_Frontal,theta,4-8Hz,16.9277815560009,17.0891756214836,Increase,136,0.689156516779352,0
117,early,middle,eye_open,Right_Frontal,theta,4-8Hz,16.3964541276113,17.3801694642565,Increase,90,0.0864762654936657,0
117,early,later,eye_open,Right_Frontal,theta,4-8Hz,16.3964541276113,17.4264407825274,Increase,112,0.277605418363564,0
117,middle,later,eye_open,Right_Frontal,theta,4-8Hz,17.3801694642565,17.4264407825274,Increase,154,0.909011306646051,0
117,early,middle,eye_open,Left_Temporal,theta,4-8Hz,16.7088491864661,16.7567595914952,Increase,147,0.931693545566772,0
117,early,later,eye_open,Left_Temporal,theta,4-8Hz,16.7088491864661,17.2577507220223,Increase,126,0.492893296439634,0
117,middle,later,eye_open,Left_Temporal,theta,4-8Hz,16.7567595914952,17.2577507220223,Increase,123,0.440452945294225,0
117,early,middle,eye_open,Right_Temporal,theta,4-8Hz,16.5940365051098,17.182362617806,Increase,119,0.37577150825113,0
117,early,later,eye_open,Right_Temporal,theta,4-8Hz,16.5940365051098,17.4377915565011,Increase,125,0.475050524053953,0
117,middle,later,eye_open,Right_Temporal,theta,4-8Hz,17.182362617806,17.4377915565011,Increase,145,0.886403006367064,0
117,early,middle,eye_open,Left_Parietal,theta,4-8Hz,16.7277390874502,16.9512842797866,Increase,133,0.627169753539399,0
117,early,later,eye_open,Left_Parietal,theta,4-8Hz,16.7277390874502,17.3118640459555,Increase,132,0.607052248071005,0
117,middle,later,eye_open,Left_Parietal,theta,4-8Hz,16.9512842797866,17.3118640459555,Increase,128,0.529629670287596,0
117,early,middle,eye_open,Right_Parietal,theta,4-8Hz,16.6359275266776,17.1351343520078,Increase,123,0.440452945294225,0
117,early,later,eye_open,Right_Parietal,theta,4-8Hz,16.6359275266776,17.4211693864554,Increase,121,0.407346960940474,0
117,middle,later,eye_open,Right_Parietal,theta,4-8Hz,17.1351343520078,17.4211693864554,Increase,138,0.731705934672859,0
117,early,middle,eye_open,Left_Occipital,theta,4-8Hz,16.685219666759,17.0486303560316,Increase,122,0.423710797166793,0
117,early,later,eye_open,Left_Occipital,theta,4-8Hz,16.685219666759,17.3707194771459,Increase,130,0.567709166197353,0
117,middle,later,eye_open,Left_Occipital,theta,4-8Hz,17.0486303560316,17.3707194771459,Increase,137,0.710318348253685,0
117,early,middle,eye_open,Right_Occipital,theta,4-8Hz,16.6728274981674,17.0715704866161,Increase,118,0.360566735097472,0
117,early,later,eye_open,Right_Occipital,theta,4-8Hz,16.6728274981674,17.3906288791918,Increase,125,0.475050524053953,0
117,middle,later,eye_open,Right_Occipital,theta,4-8Hz,17.0715704866161,17.3906288791918,Increase,136,0.689156516779352,0
117,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.6219252270823,16.8225096068963,Increase,133,0.627169753539399,0
117,early,later,eye_closed,Left_Frontal,theta,4-8Hz,16.6219252270823,16.964361709455,Increase,122,0.423710797166793,0
117,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,16.8225096068963,16.964361709455,Increase,144,0.863886790544927,0
117,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,16.4294372060564,16.9103902713564,Increase,116,0.331334906503133,0
117,early,later,eye_closed,Right_Frontal,theta,4-8Hz,16.4294372060564,17.2983807272498,Increase,88,0.0764894608968983,0
117,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,16.9103902713564,17.2983807272498,Increase,139,0.753304047285912,0
117,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.6593130251745,16.8410840054175,Increase,142,0.819202033401183,0
117,early,later,eye_closed,Left_Temporal,theta,4-8Hz,16.6593130251745,16.9172712099636,Increase,128,0.529629670287596,0
