Subject,Stage,Event,Region,FrequencyBand,FreqRange_Hz,MeanPower_dB,StdPower_dB,N_Windows
113,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.4079324461926,2.03403447774997,24
113,later,eye_closed,Left_Parietal,theta,4-8Hz,17.0836141187451,2.63512500447673,24
113,early,eye_closed,Right_Parietal,theta,4-8Hz,16.1777554557571,1.98319930627519,24
113,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.1889528793418,1.86760246536965,24
113,later,eye_closed,Right_Parietal,theta,4-8Hz,16.8004675906967,2.63894593690554,24
113,early,eye_closed,Left_Occipital,theta,4-8Hz,16.4072929342839,1.96597358623067,24
113,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.3457938449077,2.00591868783441,24
113,later,eye_closed,Left_Occipital,theta,4-8Hz,16.9379118485995,2.67621599012822,24
113,early,eye_closed,Right_Occipital,theta,4-8Hz,16.3085912616033,1.980596068069,24
113,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.3114632589254,1.94317037498285,24
113,later,eye_closed,Right_Occipital,theta,4-8Hz,16.8362032160985,2.67910010165281,24
113,early,eye_open,Left_Frontal,alpha,9-13Hz,15.1518836379362,1.90762360603455,24
113,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.0794313823834,1.95793440375832,24
113,later,eye_open,Left_Frontal,alpha,9-13Hz,15.6877159825482,3.28381801021597,24
113,early,eye_open,Right_Frontal,alpha,9-13Hz,14.7512820896349,2.00617375930138,24
113,middle,eye_open,Right_Frontal,alpha,9-13Hz,14.1595260612501,1.77501029552701,24
113,later,eye_open,Right_Frontal,alpha,9-13Hz,15.9721869627143,2.41405324419761,24
113,early,eye_open,Left_Temporal,alpha,9-13Hz,15.2502175870548,1.90839279909484,24
113,middle,eye_open,Left_Temporal,alpha,9-13Hz,14.8673366274174,2.06519229993646,24
113,later,eye_open,Left_Temporal,alpha,9-13Hz,15.6932521042172,3.17512350230683,24
113,early,eye_open,Right_Temporal,alpha,9-13Hz,15.0715570630439,1.97501865001841,24
113,middle,eye_open,Right_Temporal,alpha,9-13Hz,14.4175775948305,1.86328903375419,24
113,later,eye_open,Right_Temporal,alpha,9-13Hz,15.8307400544135,2.65451237384981,24
113,early,eye_open,Left_Parietal,alpha,9-13Hz,15.2143698492678,2.024628743987,24
113,middle,eye_open,Left_Parietal,alpha,9-13Hz,14.7445798316837,2.10640691529098,24
113,later,eye_open,Left_Parietal,alpha,9-13Hz,15.6679499636292,3.10097420190097,24
113,early,eye_open,Right_Parietal,alpha,9-13Hz,15.1210810088839,1.97315174250921,24
113,middle,eye_open,Right_Parietal,alpha,9-13Hz,14.5270403081495,1.88378990574272,24
113,later,eye_open,Right_Parietal,alpha,9-13Hz,15.7882865850755,2.73454134380634,24
113,early,eye_open,Left_Occipital,alpha,9-13Hz,15.1714663301053,2.05397545946488,24
113,middle,eye_open,Left_Occipital,alpha,9-13Hz,14.7106099837297,2.00810361561077,24
113,later,eye_open,Left_Occipital,alpha,9-13Hz,15.681735962399,2.97035305121191,24
113,early,eye_open,Right_Occipital,alpha,9-13Hz,15.1687924425484,2.01034201585252,24
113,middle,eye_open,Right_Occipital,alpha,9-13Hz,14.6784908372234,1.95508302666048,24
113,later,eye_open,Right_Occipital,alpha,9-13Hz,15.7159977447578,2.88569807580052,24
113,early,eye_closed,Left_Frontal,alpha,9-13Hz,16.1306551119849,2.33229506447727,24
113,middle,eye_closed,Left_Frontal,alpha,9-13Hz,16.2663199971764,2.46778000759857,24
113,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.8409693046554,2.70150328008293,24
113,early,eye_closed,Right_Frontal,alpha,9-13Hz,15.8992994184745,2.62463433527303,24
113,middle,eye_closed,Right_Frontal,alpha,9-13Hz,16.1582302831007,2.64702846918377,24
113,later,eye_closed,Right_Frontal,alpha,9-13Hz,18.0285176499346,2.08457179850489,24
113,early,eye_closed,Left_Temporal,alpha,9-13Hz,16.0456426383264,2.52351962053077,24
113,middle,eye_closed,Left_Temporal,alpha,9-13Hz,16.321789608716,2.42277996522711,24
113,later,eye_closed,Left_Temporal,alpha,9-13Hz,18.0333310402333,2.44634497745502,24
113,early,eye_closed,Right_Temporal,alpha,9-13Hz,15.9199246055749,2.67286106945062,24
113,middle,eye_closed,Right_Temporal,alpha,9-13Hz,16.1173600756836,2.54914420867592,24
113,later,eye_closed,Right_Temporal,alpha,9-13Hz,18.1234125324149,2.08648512201673,24
113,early,eye_closed,Left_Parietal,alpha,9-13Hz,16.0005175639398,2.5868652817774,24
113,middle,eye_closed,Left_Parietal,alpha,9-13Hz,16.2697495947025,2.44167318005167,24
113,later,eye_closed,Left_Parietal,alpha,9-13Hz,18.0903639972373,2.31663174200893,24
113,early,eye_closed,Right_Parietal,alpha,9-13Hz,15.9406984036398,2.64172203740221,24
113,middle,eye_closed,Right_Parietal,alpha,9-13Hz,16.1058023864166,2.56997167309762,24
113,later,eye_closed,Right_Parietal,alpha,9-13Hz,18.1384805961622,2.11205530828531,24
113,early,eye_closed,Left_Occipital,alpha,9-13Hz,15.9569328617287,2.63772191552289,24
113,middle,eye_closed,Left_Occipital,alpha,9-13Hz,16.2232329318184,2.47061645375549,24
113,later,eye_closed,Left_Occipital,alpha,9-13Hz,18.1156090045797,2.24017297122779,24
113,early,eye_closed,Right_Occipital,alpha,9-13Hz,15.9097910404871,2.66704986230509,24
113,middle,eye_closed,Right_Occipital,alpha,9-13Hz,16.1966780575601,2.49969319206732,24
113,later,eye_closed,Right_Occipital,alpha,9-13Hz,18.1285353936463,2.20603062796371,24
114,early,eye_open,Left_Frontal,theta,4-8Hz,11.9574771918509,2.03055816663006,24
114,middle,eye_open,Left_Frontal,theta,4-8Hz,13.3500742813425,1.44477880633116,24
114,later,eye_open,Left_Frontal,theta,4-8Hz,17.5719089575254,1.96133847567468,24
114,early,eye_open,Right_Frontal,theta,4-8Hz,11.6301989328317,2.04394458128805,24
114,middle,eye_open,Right_Frontal,theta,4-8Hz,12.4611180725382,2.59521296744282,24
114,later,eye_open,Right_Frontal,theta,4-8Hz,17.7367537772905,1.67366496984344,24
114,early,eye_open,Left_Temporal,theta,4-8Hz,11.8902507306157,2.07706167740494,24
114,middle,eye_open,Left_Temporal,theta,4-8Hz,13.269521713292,1.53387012368279,24
114,later,eye_open,Left_Temporal,theta,4-8Hz,17.5782237208978,2.0808257117032,24
114,early,eye_open,Right_Temporal,theta,4-8Hz,11.7557840073073,1.83488786544956,24
114,middle,eye_open,Right_Temporal,theta,4-8Hz,12.6010761886199,2.48779509207177,24
114,later,eye_open,Right_Temporal,theta,4-8Hz,17.8585073673534,1.6858853363749,24
114,early,eye_open,Left_Parietal,theta,4-8Hz,11.8429514966561,2.03443454773095,24
114,middle,eye_open,Left_Parietal,theta,4-8Hz,13.1463500650427,1.73843211550634,24
114,later,eye_open,Left_Parietal,theta,4-8Hz,17.68613031834,1.97258933418127,24
114,early,eye_open,Right_Parietal,theta,4-8Hz,11.7799242538163,1.83321342674459,24
114,middle,eye_open,Right_Parietal,theta,4-8Hz,12.679258154686,2.476307167615,24
114,later,eye_open,Right_Parietal,theta,4-8Hz,17.8771759839677,1.69269445518779,24
114,early,eye_open,Left_Occipital,theta,4-8Hz,11.7437492432597,2.12373312674148,24
114,middle,eye_open,Left_Occipital,theta,4-8Hz,12.9883211064069,2.00443932880656,24
114,later,eye_open,Left_Occipital,theta,4-8Hz,17.8218832768557,1.7955208133706,24
114,early,eye_open,Right_Occipital,theta,4-8Hz,11.7754025446356,1.96242018659684,24
114,middle,eye_open,Right_Occipital,theta,4-8Hz,12.8937040626852,2.16437443894744,24
114,later,eye_open,Right_Occipital,theta,4-8Hz,17.8573527914459,1.74810430600317,24
114,early,eye_closed,Left_Frontal,theta,4-8Hz,12.0022016823958,1.66856780644572,24
114,middle,eye_closed,Left_Frontal,theta,4-8Hz,13.7722610916647,2.06727786995746,24
114,later,eye_closed,Left_Frontal,theta,4-8Hz,17.5443952119646,2.03054443964884,24
114,early,eye_closed,Right_Frontal,theta,4-8Hz,12.036276152879,1.77312958693228,24
114,middle,eye_closed,Right_Frontal,theta,4-8Hz,13.0344647178853,2.36288155755526,24
114,later,eye_closed,Right_Frontal,theta,4-8Hz,16.9545964034272,1.93667121646768,24
114,early,eye_closed,Left_Temporal,theta,4-8Hz,12.0801564658859,1.64577834557776,24
114,middle,eye_closed,Left_Temporal,theta,4-8Hz,13.7667334264304,1.8499526030798,24
114,later,eye_closed,Left_Temporal,theta,4-8Hz,17.5641762054909,2.11801968873172,24
114,early,eye_closed,Right_Temporal,theta,4-8Hz,11.92626773978,1.88288949647102,24
114,middle,eye_closed,Right_Temporal,theta,4-8Hz,13.2333832496259,2.23096783455139,24
114,later,eye_closed,Right_Temporal,theta,4-8Hz,17.2706400523894,2.06502452388499,24
114,early,eye_closed,Left_Parietal,theta,4-8Hz,12.0496152406118,1.69203869719845,24
114,middle,eye_closed,Left_Parietal,theta,4-8Hz,13.638820718505,1.85812098185069,24
114,later,eye_closed,Left_Parietal,theta,4-8Hz,17.4905382467061,2.19648528641544,24
114,early,eye_closed,Right_Parietal,theta,4-8Hz,11.986785804718,1.73730932313862,24
114,middle,eye_closed,Right_Parietal,theta,4-8Hz,13.3083834386451,2.10717807215505,24
114,later,eye_closed,Right_Parietal,theta,4-8Hz,17.3059901668709,2.12637376687155,24
114,early,eye_closed,Left_Occipital,theta,4-8Hz,12.0240381083162,1.73507798951719,24
114,middle,eye_closed,Left_Occipital,theta,4-8Hz,13.3909561709577,1.96649228900681,24
114,later,eye_closed,Left_Occipital,theta,4-8Hz,17.3607653830727,2.29100375302006,24
114,early,eye_closed,Right_Occipital,theta,4-8Hz,12.0193606750529,1.68694883393128,24
114,middle,eye_closed,Right_Occipital,theta,4-8Hz,13.3731510862137,1.88490460601025,24
114,later,eye_closed,Right_Occipital,theta,4-8Hz,17.332553641857,2.27056955824617,24
114,early,eye_open,Left_Frontal,alpha,9-13Hz,11.3428126317629,1.61525046370707,24
114,middle,eye_open,Left_Frontal,alpha,9-13Hz,13.712056470015,1.8062749344187,24
114,later,eye_open,Left_Frontal,alpha,9-13Hz,17.6782370438287,2.14858730200572,24
114,early,eye_open,Right_Frontal,alpha,9-13Hz,10.5106647034116,2.53645717878145,24
114,middle,eye_open,Right_Frontal,alpha,9-13Hz,12.8305341757129,2.22387871760936,24
114,later,eye_open,Right_Frontal,alpha,9-13Hz,16.7278370164725,2.43022562433268,24
114,early,eye_open,Left_Temporal,alpha,9-13Hz,11.1073485833966,1.67798637205552,24
114,middle,eye_open,Left_Temporal,alpha,9-13Hz,13.6335676805185,1.67762310551795,24
114,later,eye_open,Left_Temporal,alpha,9-13Hz,17.6580647626744,2.17215462913399,24
114,early,eye_open,Right_Temporal,alpha,9-13Hz,10.5550033295146,2.28488555288334,24
114,middle,eye_open,Right_Temporal,alpha,9-13Hz,13.0491268147037,2.03866412457955,24
114,later,eye_open,Right_Temporal,alpha,9-13Hz,17.0097883393191,2.45762766650968,24
114,early,eye_open,Left_Parietal,alpha,9-13Hz,10.8739229422223,1.94459722581008,24
114,middle,eye_open,Left_Parietal,alpha,9-13Hz,13.5314072981777,1.70763884131243,24
114,later,eye_open,Left_Parietal,alpha,9-13Hz,17.5794585328412,2.22413653504251,24
114,early,eye_open,Right_Parietal,alpha,9-13Hz,10.6248725219404,2.17365255726776,24
114,middle,eye_open,Right_Parietal,alpha,9-13Hz,13.0825635543199,2.04076755293604,24
114,later,eye_open,Right_Parietal,alpha,9-13Hz,17.1576609508914,2.34543011003042,24
114,early,eye_open,Left_Occipital,alpha,9-13Hz,10.7746030643878,2.01485508718525,24
114,middle,eye_open,Left_Occipital,alpha,9-13Hz,13.343508271552,1.87781471892094,24
114,later,eye_open,Left_Occipital,alpha,9-13Hz,17.4868472982103,2.18125845436232,24
114,early,eye_open,Right_Occipital,alpha,9-13Hz,10.7385372908725,2.03882285936917,24
114,middle,eye_open,Right_Occipital,alpha,9-13Hz,13.2339478662877,1.97313279622554,24
114,later,eye_open,Right_Occipital,alpha,9-13Hz,17.4043746493501,2.20141490192477,24
114,early,eye_closed,Left_Frontal,alpha,9-13Hz,11.3190173140445,1.84205127946327,24
114,middle,eye_closed,Left_Frontal,alpha,9-13Hz,14.3126704377484,1.97592615039905,24
114,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.6758857775748,2.10910729836578,24
114,early,eye_closed,Right_Frontal,alpha,9-13Hz,11.4799694232954,1.89022668222019,24
114,middle,eye_closed,Right_Frontal,alpha,9-13Hz,13.8620018368313,1.74942563176277,24
114,later,eye_closed,Right_Frontal,alpha,9-13Hz,18.2004476529975,1.89695205976433,24
114,early,eye_closed,Left_Temporal,alpha,9-13Hz,11.2708326222017,1.89694409860133,24
114,middle,eye_closed,Left_Temporal,alpha,9-13Hz,14.2126153913589,1.91863749557503,24
114,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.8992337624148,1.85013992490216,24
114,early,eye_closed,Right_Temporal,alpha,9-13Hz,11.4389646227094,1.79298644491504,24
114,middle,eye_closed,Right_Temporal,alpha,9-13Hz,13.7891026540196,2.07692556144765,24
114,later,eye_closed,Right_Temporal,alpha,9-13Hz,18.2179525071784,1.86474294882516,24
114,early,eye_closed,Left_Parietal,alpha,9-13Hz,11.3133675828033,1.81945965477528,24
114,middle,eye_closed,Left_Parietal,alpha,9-13Hz,14.1439010031519,1.95228885216447,24
114,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.8793331647329,1.92638199456087,24
114,early,eye_closed,Right_Parietal,alpha,9-13Hz,11.4145042035107,1.75823009699024,24
114,middle,eye_closed,Right_Parietal,alpha,9-13Hz,13.83746916424,2.05755734125189,24
114,later,eye_closed,Right_Parietal,alpha,9-13Hz,18.1514053179251,1.9075048453766,24
114,early,eye_closed,Left_Occipital,alpha,9-13Hz,11.3397028987305,1.74515993728961,24
114,middle,eye_closed,Left_Occipital,alpha,9-13Hz,14.0334112276343,2.00319034545134,24
114,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.9601226541911,1.93779394174816,24
114,early,eye_closed,Right_Occipital,alpha,9-13Hz,11.387274845451,1.71249530368516,24
114,middle,eye_closed,Right_Occipital,alpha,9-13Hz,13.9744120268235,2.0078946565741,24
114,later,eye_closed,Right_Occipital,alpha,9-13Hz,18.003205499363,1.96467418577373,24
115,early,eye_open,Left_Frontal,theta,4-8Hz,18.7934535035319,1.94505231147337,24
115,middle,eye_open,Left_Frontal,theta,4-8Hz,18.3553390984585,2.01946815641717,24
115,later,eye_open,Left_Frontal,theta,4-8Hz,17.391365453678,2.14165200300602,24
115,early,eye_open,Right_Frontal,theta,4-8Hz,18.4948729302959,1.45958618024361,24
115,middle,eye_open,Right_Frontal,theta,4-8Hz,18.229093004964,1.88899447536115,24
115,later,eye_open,Right_Frontal,theta,4-8Hz,17.9982749774811,2.50383938537362,24
115,early,eye_open,Left_Temporal,theta,4-8Hz,18.7420593941955,2.02723064377427,24
115,middle,eye_open,Left_Temporal,theta,4-8Hz,18.3930552898157,1.86849232381828,24
115,later,eye_open,Left_Temporal,theta,4-8Hz,17.4601951016513,2.32073756351716,24
115,early,eye_open,Right_Temporal,theta,4-8Hz,18.6503352940396,1.66555579199866,24
115,middle,eye_open,Right_Temporal,theta,4-8Hz,18.3471123166153,1.66252967898568,24
115,later,eye_open,Right_Temporal,theta,4-8Hz,17.9625841138528,2.74419248930415,24
115,early,eye_open,Left_Parietal,theta,4-8Hz,18.6513631731744,2.10413702222067,24
115,middle,eye_open,Left_Parietal,theta,4-8Hz,18.3483911642175,1.81933166821351,24
115,later,eye_open,Left_Parietal,theta,4-8Hz,17.6652241012556,2.44375960209571,24
115,early,eye_open,Right_Parietal,theta,4-8Hz,18.6738404367882,1.72307378429277,24
115,middle,eye_open,Right_Parietal,theta,4-8Hz,18.3442377340926,1.63505734357246,24
115,later,eye_open,Right_Parietal,theta,4-8Hz,17.9438354603061,2.71354886672188,24
115,early,eye_open,Left_Occipital,theta,4-8Hz,18.6309833410365,1.92506949875823,24
115,middle,eye_open,Left_Occipital,theta,4-8Hz,18.3435156736076,1.71119775318713,24
115,later,eye_open,Left_Occipital,theta,4-8Hz,17.806274644051,2.57904901294197,24
115,early,eye_open,Right_Occipital,theta,4-8Hz,18.6719293457113,1.83593725789306,24
115,middle,eye_open,Right_Occipital,theta,4-8Hz,18.3325220608825,1.66794776502816,24
115,later,eye_open,Right_Occipital,theta,4-8Hz,17.8599095147403,2.64640171163409,24
115,early,eye_closed,Left_Frontal,theta,4-8Hz,20.6706503952142,1.529516133999,24
115,middle,eye_closed,Left_Frontal,theta,4-8Hz,20.1596148487071,2.85078317741804,24
115,later,eye_closed,Left_Frontal,theta,4-8Hz,19.6065957276593,2.07853321868719,24
115,early,eye_closed,Right_Frontal,theta,4-8Hz,20.6491015235068,1.96297153510158,24
115,middle,eye_closed,Right_Frontal,theta,4-8Hz,20.4277259395206,2.70011204312254,24
115,later,eye_closed,Right_Frontal,theta,4-8Hz,19.5743727784665,1.85472487813929,24
115,early,eye_closed,Left_Temporal,theta,4-8Hz,20.5948924558705,1.37130379817698,24
115,middle,eye_closed,Left_Temporal,theta,4-8Hz,20.1735077088564,2.92922119441769,24
115,later,eye_closed,Left_Temporal,theta,4-8Hz,19.6664389376623,2.55808867997652,24
115,early,eye_closed,Right_Temporal,theta,4-8Hz,20.591472144078,1.6627768038059,24
115,middle,eye_closed,Right_Temporal,theta,4-8Hz,20.335107303043,2.89450449212752,24
115,later,eye_closed,Right_Temporal,theta,4-8Hz,19.7157463045989,2.25342649601133,24
115,early,eye_closed,Left_Parietal,theta,4-8Hz,20.5710476042083,1.41048072823809,24
115,middle,eye_closed,Left_Parietal,theta,4-8Hz,20.1567858065259,3.02846302938241,24
115,later,eye_closed,Left_Parietal,theta,4-8Hz,19.7300769174729,2.4841400243746,24
115,early,eye_closed,Right_Parietal,theta,4-8Hz,20.5666178673574,1.61478749640751,24
115,middle,eye_closed,Right_Parietal,theta,4-8Hz,20.2875198866699,2.94096879256387,24
115,later,eye_closed,Right_Parietal,theta,4-8Hz,19.7051112730506,2.33580671041625,24
115,early,eye_closed,Left_Occipital,theta,4-8Hz,20.5278814060538,1.48479161194066,24
115,middle,eye_closed,Left_Occipital,theta,4-8Hz,20.0864422870717,2.96974257529416,24
115,later,eye_closed,Left_Occipital,theta,4-8Hz,19.7701438119844,2.38910793821886,24
115,early,eye_closed,Right_Occipital,theta,4-8Hz,20.4478026786602,1.62506566718287,24
115,middle,eye_closed,Right_Occipital,theta,4-8Hz,20.1555990934258,2.95500666603922,24
115,later,eye_closed,Right_Occipital,theta,4-8Hz,19.7650218512012,2.35114139622644,24
115,early,eye_open,Left_Frontal,alpha,9-13Hz,17.5661026555567,1.53025247266926,24
115,middle,eye_open,Left_Frontal,alpha,9-13Hz,17.165122905819,1.96819775979411,24
115,later,eye_open,Left_Frontal,alpha,9-13Hz,16.3669354593104,2.27705846203651,24
115,early,eye_open,Right_Frontal,alpha,9-13Hz,16.9599463235764,2.21702350004961,24
115,middle,eye_open,Right_Frontal,alpha,9-13Hz,16.9812915098859,2.225860295482,24
115,later,eye_open,Right_Frontal,alpha,9-13Hz,16.4225668605202,1.8214975523338,24
115,early,eye_open,Left_Temporal,alpha,9-13Hz,17.4047953840309,1.8872528711785,24
115,middle,eye_open,Left_Temporal,alpha,9-13Hz,17.0755663843006,1.87831189391423,24
115,later,eye_open,Left_Temporal,alpha,9-13Hz,16.2910077696371,2.29381740056937,24
115,early,eye_open,Right_Temporal,alpha,9-13Hz,16.8529015277659,2.62164314704822,24
115,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.9083720866802,2.10151547614124,24
115,later,eye_open,Right_Temporal,alpha,9-13Hz,16.3330938325071,2.10713680924102,24
115,early,eye_open,Left_Parietal,alpha,9-13Hz,17.2632153015527,2.06992841283112,24
115,middle,eye_open,Left_Parietal,alpha,9-13Hz,17.0409224389893,1.77510713897369,24
115,later,eye_open,Left_Parietal,alpha,9-13Hz,16.3286775467921,2.28282038459978,24
115,early,eye_open,Right_Parietal,alpha,9-13Hz,16.9068424339531,2.55804043814862,24
115,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.8422038963459,2.09264270486807,24
115,later,eye_open,Right_Parietal,alpha,9-13Hz,16.3214049919751,2.1441930419199,24
115,early,eye_open,Left_Occipital,alpha,9-13Hz,17.1467625466608,2.25440594115659,24
115,middle,eye_open,Left_Occipital,alpha,9-13Hz,16.8961997004647,1.96647451175067,24
115,later,eye_open,Left_Occipital,alpha,9-13Hz,16.3166614707915,2.2523576982221,24
115,early,eye_open,Right_Occipital,alpha,9-13Hz,17.0599388040941,2.38660097478622,24
115,middle,eye_open,Right_Occipital,alpha,9-13Hz,16.8252817116625,2.14329991477526,24
115,later,eye_open,Right_Occipital,alpha,9-13Hz,16.3096427549358,2.21504719828498,24
115,early,eye_closed,Left_Frontal,alpha,9-13Hz,19.3595390378372,1.9213527750423,24
115,middle,eye_closed,Left_Frontal,alpha,9-13Hz,20.4991361081472,2.16994953952003,24
115,later,eye_closed,Left_Frontal,alpha,9-13Hz,19.3874198974672,1.77967318629525,24
115,early,eye_closed,Right_Frontal,alpha,9-13Hz,19.1294574400847,2.15895098569567,24
115,middle,eye_closed,Right_Frontal,alpha,9-13Hz,20.0275285133756,1.97465397513743,24
115,later,eye_closed,Right_Frontal,alpha,9-13Hz,19.4662988619844,1.83832291897806,24
115,early,eye_closed,Left_Temporal,alpha,9-13Hz,19.1860661309308,2.25971537482655,24
115,middle,eye_closed,Left_Temporal,alpha,9-13Hz,20.5002613429316,2.10553926199675,24
115,later,eye_closed,Left_Temporal,alpha,9-13Hz,19.2980735922945,1.73691212927383,24
115,early,eye_closed,Right_Temporal,alpha,9-13Hz,19.0745422359123,2.50920870856335,24
115,middle,eye_closed,Right_Temporal,alpha,9-13Hz,20.3388684581706,1.97434429759663,24
115,later,eye_closed,Right_Temporal,alpha,9-13Hz,19.3072969244108,2.07044439720155,24
115,early,eye_closed,Left_Parietal,alpha,9-13Hz,19.1026601024623,2.47711075435465,24
115,middle,eye_closed,Left_Parietal,alpha,9-13Hz,20.4514010945253,2.05691662306709,24
115,later,eye_closed,Left_Parietal,alpha,9-13Hz,19.2967517012728,1.76139941939238,24
115,early,eye_closed,Right_Parietal,alpha,9-13Hz,19.0150008141391,2.62022484479693,24
115,middle,eye_closed,Right_Parietal,alpha,9-13Hz,20.3607543457087,2.00924561560095,24
115,later,eye_closed,Right_Parietal,alpha,9-13Hz,19.3191075379819,1.98875556651748,24
115,early,eye_closed,Left_Occipital,alpha,9-13Hz,18.995068391555,2.70121371194062,24
115,middle,eye_closed,Left_Occipital,alpha,9-13Hz,20.4141042991626,2.02175125726984,24
115,later,eye_closed,Left_Occipital,alpha,9-13Hz,19.2712948527412,1.87609237026714,24
115,early,eye_closed,Right_Occipital,alpha,9-13Hz,18.9870797142747,2.69751542330413,24
115,middle,eye_closed,Right_Occipital,alpha,9-13Hz,20.4165197467974,1.99823785576537,24
115,later,eye_closed,Right_Occipital,alpha,9-13Hz,19.2645361404878,1.93321198732233,24
116,early,eye_open,Left_Frontal,theta,4-8Hz,16.5135625830268,3.2842519931079,24
116,middle,eye_open,Left_Frontal,theta,4-8Hz,17.0172065331943,2.93871165494752,24
116,later,eye_open,Left_Frontal,theta,4-8Hz,17.4218797371069,1.8666815325387,24
116,early,eye_open,Right_Frontal,theta,4-8Hz,17.6409644771555,2.54085838093242,24
116,middle,eye_open,Right_Frontal,theta,4-8Hz,17.422750589532,2.20905780254415,24
116,later,eye_open,Right_Frontal,theta,4-8Hz,17.6704376389359,1.92717414502823,24
116,early,eye_open,Left_Temporal,theta,4-8Hz,16.9172217621992,3.04224558501298,24
116,middle,eye_open,Left_Temporal,theta,4-8Hz,17.114099046948,2.77101130067196,24
116,later,eye_open,Left_Temporal,theta,4-8Hz,17.5710568489773,1.88584707862981,24
116,early,eye_open,Right_Temporal,theta,4-8Hz,17.5591696967396,2.51974409928575,24
116,middle,eye_open,Right_Temporal,theta,4-8Hz,17.4235153855518,2.33886112379869,24
116,later,eye_open,Right_Temporal,theta,4-8Hz,17.6606619988048,2.13601471941841,24
116,early,eye_open,Left_Parietal,theta,4-8Hz,17.1891017178567,2.75981637675996,24
116,middle,eye_open,Left_Parietal,theta,4-8Hz,17.2028393867467,2.57528151574925,24
116,later,eye_open,Left_Parietal,theta,4-8Hz,17.589988900853,1.99692002680563,24
116,early,eye_open,Right_Parietal,theta,4-8Hz,17.5449201380014,2.51104608158393,24
116,middle,eye_open,Right_Parietal,theta,4-8Hz,17.394219807143,2.38105097759703,24
116,later,eye_open,Right_Parietal,theta,4-8Hz,17.6578909400525,2.13905748665955,24
116,early,eye_open,Left_Occipital,theta,4-8Hz,17.3881863842199,2.59340342179753,24
116,middle,eye_open,Left_Occipital,theta,4-8Hz,17.2714894684863,2.48879740391727,24
116,later,eye_open,Left_Occipital,theta,4-8Hz,17.6241690056929,2.0831697514841,24
116,early,eye_open,Right_Occipital,theta,4-8Hz,17.4593197101809,2.5470090846273,24
116,middle,eye_open,Right_Occipital,theta,4-8Hz,17.3105758068868,2.4708845794177,24
116,later,eye_open,Right_Occipital,theta,4-8Hz,17.6415909124774,2.108416442297,24
116,early,eye_closed,Left_Frontal,theta,4-8Hz,17.8094094650294,1.55587764292188,24
116,middle,eye_closed,Left_Frontal,theta,4-8Hz,17.9902444937872,1.99650410874352,24
116,later,eye_closed,Left_Frontal,theta,4-8Hz,18.39895360757,1.77705328970169,24
116,early,eye_closed,Right_Frontal,theta,4-8Hz,17.9250186606891,2.20517637740335,24
116,middle,eye_closed,Right_Frontal,theta,4-8Hz,17.3877086799067,2.02893410584974,24
116,later,eye_closed,Right_Frontal,theta,4-8Hz,18.9637058123447,2.34548267317675,24
116,early,eye_closed,Left_Temporal,theta,4-8Hz,17.4965722276498,1.80349287871115,24
116,middle,eye_closed,Left_Temporal,theta,4-8Hz,17.8956864651473,1.82475486682343,24
116,later,eye_closed,Left_Temporal,theta,4-8Hz,18.2399453623279,2.03248404900553,24
116,early,eye_closed,Right_Temporal,theta,4-8Hz,17.5016696559975,2.38041094493008,24
116,middle,eye_closed,Right_Temporal,theta,4-8Hz,17.6253778819847,1.76485677212892,24
116,later,eye_closed,Right_Temporal,theta,4-8Hz,18.8895812987948,2.34778072175416,24
116,early,eye_closed,Left_Parietal,theta,4-8Hz,17.3828218495865,1.97156399724049,24
116,middle,eye_closed,Left_Parietal,theta,4-8Hz,17.7802274979575,1.74955786803661,24
116,later,eye_closed,Left_Parietal,theta,4-8Hz,18.4004826631864,2.06938542953417,24
116,early,eye_closed,Right_Parietal,theta,4-8Hz,17.4395806362412,2.3778945075549,24
116,middle,eye_closed,Right_Parietal,theta,4-8Hz,17.6571724660257,1.75180659684993,24
116,later,eye_closed,Right_Parietal,theta,4-8Hz,18.8290014380191,2.3119834308624,24
116,early,eye_closed,Left_Occipital,theta,4-8Hz,17.3418372964056,2.16466214861015,24
116,middle,eye_closed,Left_Occipital,theta,4-8Hz,17.7187814672713,1.80407543791097,24
116,later,eye_closed,Left_Occipital,theta,4-8Hz,18.5839625775776,2.16704832264637,24
116,early,eye_closed,Right_Occipital,theta,4-8Hz,17.3561155839206,2.29596929479427,24
116,middle,eye_closed,Right_Occipital,theta,4-8Hz,17.6884669215107,1.80742793996348,24
116,later,eye_closed,Right_Occipital,theta,4-8Hz,18.6690932403162,2.22393936175947,24
116,early,eye_open,Left_Frontal,alpha,9-13Hz,16.4206475644982,2.32236574194714,24
116,middle,eye_open,Left_Frontal,alpha,9-13Hz,16.0660017032428,1.76183946010921,24
